P1_B2004,P1_B2016,P1_B3004,P1_B3005,P1_B4002,P1_B4005,P1_B400B,P1_B4022,P1_FCV01D,P1_FCV01Z,P1_FCV02D,P1_FCV02Z,P1_FCV03D,P1_FCV03Z,P1_FT01,P1_FT01Z,P1_FT02,P1_FT02Z,P1_FT03,P1_FT03Z,P1_LCV01D,P1_LCV01Z,P1_LIT01,P1_PCV01D,P1_PCV01Z,P1_PCV02D,P1_PCV02Z,P1_PIT01,P1_PIT02,P1_PP01AD,P1_PP01AR,P1_TIT01,P1_TIT02,P2_24Vdc,P2_CO_rpm,P2_HILout,P2_MSD,P2_SIT01,P2_SIT02,P2_VT01,P2_VXT02,P2_VXT03,P2_VYT02,P2_VYT03,P3_FIT01,P3_LCP01D,P3_LCV01D,P3_LIT01,P3_PIT01,P4_HT_FD,P4_HT_LD,P4_HT_PO,P4_HT_PS,P4_LD,P4_ST_FD,P4_ST_GOV,P4_ST_LD,P4_ST_PO,P4_ST_PS,P4_ST_PT01,P4_ST_TT01,class
0.10178,1.28192,403.78854,985.37353,32.59527,67.75133,2283.81982,36.04563,34.58163,34.37958,0,-1.88294,50.66681,50.90485,140.22826,732.10797,1296.84436,2283.81982,239.95489,986.5321,7.42812,6.57043,401.43155,51.51172,53.31573,12,12.01782,1.55502,1.09192,540833,540833,36.76452,37.63427,28.03081,54110,705.57861,763.19324,785,784.67004,11.8415,-3.0183,-0.7402,4.1375,5.8576,-27,304,12752,9401,-24,0,60.38049,59.75116,0,361.88879,7.00E-05,16228,301.25146,303.22266,0,10109,27627,0
0.10178,1.28284,403.78854,985.37353,32.59527,67.68184,2297.59839,36.04792,34.52639,34.37958,0,-1.88294,50.62566,50.90485,139.65607,730.12176,1288.8335,2297.59839,239.38274,987.40167,7.49815,6.57043,401.12488,51.39287,53.31573,12,12.01782,1.55579,1.09039,540833,540833,36.79505,37.63427,28.03166,54097,714.49585,763.19324,783,782.65332,11.89002,-2.7046,-0.6917,3.8793,5.5855,-27,288,12752,9392,-24,0,60.38049,59.82349,0,362.61212,7.00E-05,16209,300.25678,302.89716,0,10109,27627,0
0.10178,1.28543,403.78854,985.37353,32.59527,67.61699,2296.28613,36.05441,34.53674,34.37958,0,-1.88294,50.67233,50.90485,138.32094,727.14258,1292.07605,2296.28613,239.38274,986.09717,7.61553,6.57043,401.02264,51.24365,53.11737,12,12.01782,1.55502,1.09116,540833,540833,36.76452,37.61901,28.0299,54068,721.5332,763.19324,783,782.75671,11.9446,-2.6323,-0.7882,3.443,5.3293,-27,280,12768,9374,-24,0,60.35156,59.82349,0,361.68982,-0.00022,16244,302.17371,303.4397,0,10109,27627,0
0.10178,1.28345,403.78854,985.37353,32.59527,67.50871,2289.39673,36.04945,34.42968,34.37958,0,-1.88294,50.72423,50.90485,139.2746,720.19098,1290.55029,2289.39673,240.33637,984.79266,7.65285,6.57043,400.81818,51.11389,52.18658,12,12.01782,1.5535,1.09116,540833,540833,36.76452,37.61901,28.02301,54106,714.55688,763.19324,784,783.81958,11.99011,-2.7411,-0.9076,3.1368,5.2227,-27,264,12784,9355,-24,0,60.35156,59.89581,0,363.82379,-0.00036,16246,302.13763,303.4397,0,10109,27627,0
0.10178,1.28391,403.78854,985.37353,32.59527,67.46741,2292.1853,36.05059,34.36339,34.37958,0,-1.88294,50.72655,50.90485,140.60973,725.15637,1297.41675,2292.1853,239.57342,984.79266,7.61897,6.57043,400.71591,50.95751,52.14081,12,12.01782,1.5535,1.09116,540833,540833,36.76452,37.61901,28.02385,54116,720.51392,763.19324,784,783.80829,11.99576,-3.0737,-1.1115,2.9171,5.2842,-27,248,12784,9347,-24,0,60.35156,59.89581,0,362.68451,-0.00094,16270,301.48657,303.45776,0,10108,27627,0
0.10178,1.27841,403.78854,985.37353,32.59527,67.38159,2290.87329,36.03686,34.18865,34.37958,0,-1.88294,50.63755,50.90485,137.1765,732.10797,1297.03516,2290.87329,239.38274,986.96692,7.72039,6.5628,400.56259,50.81596,52.17895,12,12.01782,1.55426,1.09116,540833,540833,36.76452,37.61901,28.03257,54119,711.09619,763.19324,785,784.84412,11.94774,-3.5381,-1.2942,3.026,5.5617,-27,240,12800,9336,-24,0,60.32986,59.93201,0,359.41119,0.00051,16233,301.8302,303.078,0,10111,27627,0
0.10178,1.27765,403.78854,985.37353,32.59527,67.30682,2296.77832,36.03495,34.11013,34.37958,0,-1.88294,50.70424,50.90485,139.4653,714.2323,1290.55029,2296.77832,239.00127,985.22742,7.78435,6.57043,400.35809,50.67323,52.13318,12,12.01782,1.55426,1.09039,540833,540833,36.76452,37.63427,28.02645,54111,707.66602,763.19324,782,781.55481,11.88901,-3.7785,-1.2964,3.3787,5.8623,-27,224,12800,9327,-24,0,60.32986,60.00433,0,358.14526,0.00405,16144,299.6781,302.44501,0,10109,27627,0
0.10178,1.2775,403.78854,985.37353,32.59527,67.23347,2296.45019,36.03457,34.11215,34.37958,0,-1.88294,50.72308,50.90485,137.93945,726.14929,1279.86902,2296.45019,239.38274,984.79266,7.87697,6.57043,400.20477,50.52844,52.13318,12,12.01782,1.55426,1.09039,540833,540833,36.76452,37.61901,28.02561,54129,724.06616,763.19324,787,786.52039,11.82803,-3.7547,-1.1917,3.7814,6.0589,-27,216,12736,9310,-24,0.01809,59.6716,60.32983,0,354.87201,-0.00058,16084,295.86224,300.67279,0,10108,27627,0
0.10178,1.27628,403.78854,985.37353,32.59527,67.15727,2290.87329,36.03152,34.16449,34.37958,0,-1.88294,50.76194,50.89721,140.60973,718.20471,1288.26135,2290.87329,239.38274,983.92291,7.89477,6.49414,400.15362,50.35419,52.13318,12,12.01782,1.54587,1.09039,540833,540833,36.76452,37.63427,28.02207,54119,701.97754,763.19324,783,782.94116,11.81021,-3.4261,-0.9642,4.1454,6.0773,-27,208,11168,9284,-24,0.00955,46.97629,63.4223,0,349.33814,0.0008,16145,302.24609,302.10144,0,10108,27627,0
0.10178,1.26956,403.78854,985.37353,32.59527,67.06634,2281.68726,36.01473,33.97012,34.37958,0,-1.88294,50.73121,50.90485,142.70783,732.10797,1292.45752,2281.68726,239.38274,984.79266,7.92866,7.547,400.00027,50.26151,52.13318,12,12.01782,1.47415,1.09039,540833,540833,36.76452,37.61901,28.03078,54118,707.51953,763.19324,778,777.92548,11.81798,-3.1729,-0.8489,4.2074,5.9909,-27,200,10400,9264,-24,-0.00043,38.80208,53.78332,0,344.40106,-0.00145,16279,305.013,303.51202,0,10109,27627,0
0.10178,1.27063,403.78854,985.37353,32.59527,66.99417,2288.90479,36.0174,33.8388,34.37195,0,-1.88294,50.73353,50.90485,174.36981,743.03204,1294.55566,2288.90479,239.57342,984.79266,7.97964,7.63855,400.20477,50.54206,51.44653,12,12.01782,1.44821,1.09116,540833,540833,36.77978,37.61901,28.02561,54100,704.03442,763.19324,781,780.95776,11.85253,-2.9439,-0.7909,4.1259,5.8431,-27,592,9664,9248,-24,0.00658,32.03847,50.94403,0,339.37354,0.0008,16309,306.45978,304.43433,0,10100,27627,0
0.10178,1.27856,403.78854,985.37353,32.59527,66.94028,2292.51343,36.03724,33.72733,34.37195,0,-1.88294,50.73586,50.90485,177.99374,836.56317,1297.03516,2292.51343,239.95489,984.79266,7.9549,7.63855,400.10254,50.62291,51.15662,12,12.02545,1.44287,1.09039,540833,540833,36.76452,37.61901,28.02906,54118,704.02832,763.19324,780,780.29242,11.87059,-2.804,-0.7795,4.0033,5.7234,-27,1264,8816,9261,-24,0,26.46848,45.57294,0,333.42371,-0.00109,16356,309.04584,304.47046,0,10083,27627,0
0.10178,1.28665,403.78854,985.37353,32.59527,66.87276,2294.31787,36.05746,33.61457,34.37195,0,-1.88294,50.71992,50.90485,175.13277,844.82574,1289.21509,2294.31787,239.38274,985.22742,7.96007,7.64618,400.20477,50.56776,51.06506,12,12.02545,1.44211,1.09039,540833,540833,36.76452,37.61901,28.02993,54111,718.07251,763.19324,784,783.77747,11.91658,-2.6816,-0.7957,3.7478,5.5485,-27,1888,8176,9249,-24,0.00188,21.86053,42.08258,0,329.91534,-0.00043,16352,307.14697,304.57904,0,10077,27627,0
0.10178,1.28619,403.78854,985.37353,32.59527,66.81535,2296.45019,36.05631,33.64108,34.37195,0,-1.88294,50.68397,50.90485,177.23079,838.30273,1294.17407,2296.45019,240.14566,986.09717,8.01739,7.63855,400.30698,50.52468,51.05743,12,12.02545,1.44211,1.08887,540833,540833,36.76452,37.63427,28.0273,54095,725.07324,763.19324,784,784.43335,11.96918,-2.7183,-0.9397,3.3506,5.3714,-27,2480,7472,9249,-24,-0.00022,17.20197,38.737,0,325.30377,-0.00022,16418,307.45441,305.15771,0,10070,27627,0
0.10178,1.29215,403.78854,985.37353,32.59527,66.76015,2289.7251,36.07119,33.49249,34.37195,0,-1.88294,50.73587,50.90485,178.7567,843.08618,1290.74085,2289.7251,239.19197,984.79266,7.9552,7.63855,400.40924,50.46331,51.09558,12,12.01782,1.44135,1.09039,540833,540833,36.76452,37.61901,28.03081,54098,714.60571,763.19324,781,780.76709,11.99574,-2.8674,-1.0757,3.1233,5.3365,-26,3048,6896,9236,-24,-0.00022,14.20717,35.62647,0,324.00171,-0.0026,16501,309.22668,305.80872,0,10059,27627,0
0.10178,1.29474,403.78854,985.37353,32.59527,66.69763,2293.98975,36.07767,33.45362,34.37958,0,-1.88294,50.66513,50.90485,179.13818,846.56525,1288.07056,2293.98975,238.8105,986.5321,8.04516,7.63855,400.51144,50.39844,51.06506,12,12.01782,1.44135,1.08963,540833,540833,36.76452,37.63427,28.02473,54124,721.63086,763.19324,784,783.97369,11.99569,-3.089,-1.2092,3.0008,5.3937,-26,3592,6336,9249,-23,-0.00065,11.73321,32.80524,0,317.69025,0.00036,16390,305.50128,304.85028,0,10065,27627,0
0.10178,1.29566,403.78854,985.37353,32.59527,66.63135,2291.03711,36.07996,33.39589,34.37195,0,-1.88294,50.75182,50.90485,177.61227,847.43506,1283.87439,2291.03711,239.19197,984.35767,8.08987,7.63855,400.61371,50.29515,51.16424,12,12.01782,1.44211,1.08963,540833,540833,36.76452,37.61901,28.02993,54127,728.68652,763.19324,784,784.49713,11.9566,-3.5294,-1.3704,3.0269,5.6004,4,4112,5808,9256,-23,-0.00094,9.69328,29.58624,0,314.34467,0.00188,16356,304.18115,304.47046,0,10063,27627,0
0.10178,1.28986,403.78854,985.37353,32.59527,66.54767,2288.74072,36.06547,33.36383,34.32617,0,-1.88294,50.79242,50.90485,174.36981,843.95599,1242.48499,2288.74072,239.95489,983.48792,8.06652,7.63855,400.92038,50.2082,51.1795,12,12.01782,1.44211,1.09192,540833,540833,36.76452,37.63427,28.03166,54119,725.12207,763.19324,784,784.4436,11.89456,-3.7954,-1.3616,3.3434,5.8655,752,4600,5344,9256,-23,-0.00116,8.0006,27.27136,0,309.75116,-0.00101,16359,302.57159,303.98218,0,10063,27627,0
0.10178,1.28848,403.78854,985.37353,32.59527,66.47415,2285.13208,36.06204,33.85175,33.38012,0,-1.88294,50.76343,50.90485,175.32347,836.56317,1230.08716,2285.13208,240.14566,984.35767,7.97021,7.63855,400.97153,50.14099,51.1795,12,12.01782,1.44135,1.14075,540833,540833,36.76452,37.61901,28.03074,54111,735.5957,763.19324,783,782.55701,11.83209,-3.7753,-1.2157,3.7597,6.0564,1252,5056,4896,9261,-23,-0.00137,6.59723,25.10126,0,306.8938,0.00109,16302,301.46844,303.36731,0,10069,27626,0
0.10178,1.29031,403.78854,985.37353,32.59527,66.40871,2248.81567,36.06661,33.95579,33.31146,0,-1.88294,50.69443,50.90485,176.6586,838.73749,1244.01086,2248.81567,239.76421,986.09717,7.96064,7.63855,401.02264,50.03786,51.17187,12,12.01782,1.43982,1.1583,540833,540833,36.76452,37.61901,28.02561,54111,714.63623,763.19324,783,782.75366,11.80139,-3.5666,-1.05,4.0554,6.1094,1643,5488,4496,9251,-23,-0.00137,5.2011,23.14813,0,303.45776,0.00188,16268,298.90051,302.75244,0,10063,27626,0
0.10178,1.28436,403.78854,985.37353,32.59527,66.3233,2236.96338,36.05174,33.66964,33.31146,0,-1.88294,50.67327,50.90485,177.61227,841.78162,1242.67578,2236.96338,239.76421,986.5321,8.00228,7.63855,401.02264,49.96177,51.1795,12,12.01782,1.44135,1.15982,540833,540833,36.77978,37.60376,28.03338,54095,718.13355,763.19324,784,784.43854,11.81283,-3.2678,-0.8878,4.1929,6.039,1902,5912,4112,9258,-23,-0.00137,4.29688,21.32159,0,303.20459,-0.00195,16275,298.88238,302.08331,0,10064,27626,0
0.10178,1.2833,403.78854,985.37353,32.59527,66.24922,2250.27441,36.04906,33.5999,33.31146,0,-1.88294,50.70516,50.90485,172.8439,843.95599,1248.5885,2250.27441,239.38274,985.66242,8.01998,7.63855,401.2782,49.86348,51.1795,12,12.01782,1.44135,1.15982,540833,540833,36.79505,37.60376,28.03338,54106,725.02441,763.19324,787,786.99646,11.85475,-2.9271,-0.7662,4.0967,5.8124,2187,6312,3760,9251,14,-0.00166,3.53732,19.24188,0,301.48657,-0.00094,16229,295.60907,301.5589,0,10063,27626,0
0.10178,1.28101,403.78854,985.37353,32.59527,66.15564,2248.99805,36.04334,33.41491,33.31146,0,-1.88294,50.70401,50.90485,175.89565,833.08411,1248.5885,2248.99805,239.95489,985.66242,8.0311,7.63855,401.2782,49.75607,51.17187,12,12.01782,1.44135,1.15982,540833,540833,36.77978,37.61901,28.02558,54134,709.17969,763.19324,787,787.18286,11.92379,-2.6339,-0.7416,3.632,5.4244,2404,6688,3440,9253,81,-0.00166,2.92247,17.74091,0,297.09204,0.00022,16176,294.84949,300.56421,0,10060,27626,0
0.10178,1.27582,403.78854,985.37353,32.59527,66.05235,2254.65063,36.03037,33.32802,33.31146,0,-1.88294,50.73938,50.90485,172.46242,840.04205,1248.7793,2254.65063,239.95489,984.79266,7.99766,7.63855,401.22708,49.63245,51.17187,12,12.01782,1.44135,1.16135,540833,540833,36.79505,37.60376,28.02298,54102,718.02978,763.19324,780,779.64648,11.98893,-2.725,-0.8948,3.1412,5.2066,2649,7048,3152,9239,143,-0.00137,2.41609,16.36645,0,293.87293,0.00058,16111,291.28686,299.38879,0,10061,27626,0
0.10178,1.26804,403.78854,985.37353,32.59527,65.97148,2254.65063,36.01092,33.22427,33.31146,0,-1.88294,50.68691,50.90485,173.79756,832.21429,1250.87732,2254.65063,239.76421,986.09717,8.0207,7.63855,401.2782,49.51776,51.1795,12,12.01782,1.44135,1.16135,540833,540833,36.79505,37.60376,28.02733,54089,714.53857,763.19324,780,780.4411,11.99956,-2.9954,-1.0931,2.9648,5.2734,2835,7384,2880,9251,181,-0.00137,1.90248,15.08246,0,292.02838,0.00116,15961,290.18372,297.52606,0,10083,27626,0
0.10178,1.2627,403.78854,985.37353,32.59527,65.86455,2254.83301,35.99757,33.10321,33.31146,0,-1.88294,50.68402,50.90485,177.61227,835.25842,1249.54224,2254.83301,239.95489,986.09717,8.04492,7.63855,401.43155,49.41882,51.1795,12,12.02545,1.44058,1.16135,540833,540833,36.77978,37.60376,28.02817,54118,721.57593,763.19324,783,782.7301,11.98049,-3.2918,-1.2285,2.9215,5.3893,3036,7704,2640,9252,263,-0.00116,1.5625,13.90698,0,287.5434,0.00304,15857,285.69879,295.64526,0,10060,27627,0
0.10178,1.26086,403.78854,985.37353,32.59527,65.78,2256.75439,35.99299,33.03815,33.30383,0,-1.88294,50.69938,50.90485,175.51417,843.95599,1244.9646,2256.75439,239.57342,985.66242,8.01833,7.63855,401.43155,49.32458,51.1795,12,12.02545,1.44135,1.16135,540833,540833,36.79505,37.60376,28.02993,54121,693.61572,763.19324,788,788.1051,11.91513,-3.6629,-1.2602,3.1534,5.6496,3166,8008,2400,9241,311,-0.00137,1.28763,12.83997,0,287.47107,-0.00087,15889,285.78918,295.37396,0,10068,27626,0
0.10178,1.25934,403.78854,985.37353,32.59527,65.71181,2255.56226,35.98917,32.99882,33.30383,0,-1.88294,50.67997,50.90485,175.13277,839.1723,1242.48499,2255.56226,239.76421,986.09717,8.06757,7.63855,401.78937,49.18669,51.1795,12,12.02545,1.44058,1.16135,540833,540833,36.77978,37.60376,28.02389,54121,728.58887,763.19324,787,786.63,11.83969,-3.7119,-1.1064,3.6292,5.895,3315,8304,2192,9247,382,-0.00116,1.07059,11.61026,0,284.1073,0.00109,15773,283.67334,293.87293,0,10065,27626,0
0.10178,1.2511,403.78854,985.37353,32.59527,65.59509,2251.18604,35.96858,32.95118,33.30383,0,-1.88294,50.7136,50.90485,176.27713,838.30273,1251.64026,2251.18604,240.14566,985.22742,8.00822,7.65381,401.73828,49.08757,51.1795,12,12.01782,1.44058,1.16135,540833,540833,36.77978,37.60376,28.03081,54133,725.07324,763.19324,785,785.17377,11.81049,-3.3511,-0.8469,4.083,5.9482,3478,8440,1984,9249,441,-0.00116,0.87528,10.68796,0,282.4436,0.00224,15730,282.29895,292.76984,0,10063,27626,0
0.10178,1.24957,403.78854,985.37353,32.59527,65.52446,2248.81567,35.96476,32.7192,33.30383,0,-1.88294,50.69591,50.90485,175.51417,840.91187,1248.7793,2248.81567,239.76421,985.66242,7.99475,7.63855,401.73828,48.97123,50.94299,12,12.01782,1.44058,1.15982,540833,540833,36.79505,37.60376,28.02821,54117,721.58203,763.19324,784,783.82367,11.85599,-2.865,-0.6828,4.0537,5.7188,3605,8712,1824,9253,493,-0.00109,0.67996,9.87411,0,281.34039,0.00188,15611,280.77979,291.25073,0,10068,27626,0
0.10178,1.24561,403.78854,985.37353,32.59527,65.43254,2257.41064,35.95484,32.64874,33.31146,0,-1.88294,50.65823,50.90485,176.27713,839.1723,1244.7738,2257.41064,239.57342,986.5321,8.04066,7.63855,402.04498,48.8409,50.03509,12,12.01782,1.43829,1.16135,540833,540833,36.77978,37.5885,28.02382,54093,725.04883,763.19324,786,786.40558,11.9278,-2.6422,-0.7554,3.6111,5.4078,3740,8968,1648,9257,561,-0.00094,0.55699,9.0965,0,280.56281,-0.00015,15598,278.28412,290.49115,0,10065,27626,0
0.10178,1.23935,403.78854,985.37353,32.59527,65.3176,2254.83301,35.9392,32.62144,33.31146,0,-1.88294,50.69013,50.90485,174.56052,840.91187,1243.82007,2254.83301,239.76421,985.66242,8.0218,7.63855,402.1983,48.7547,49.99694,12,12.01782,1.43753,1.15982,540833,540833,36.79505,37.60376,28.02909,54119,714.54468,763.19324,786,785.86609,11.98981,-2.7533,-0.92,3.142,5.2302,3875,9216,1504,9257,626,-0.00094,0.46297,8.40927,0,278.64581,-0.00166,15538,278.35651,288.88165,0,10056,27626,0
0.10178,1.23981,403.78854,985.37353,32.59527,65.24925,2251.00366,35.94035,32.51669,33.31146,0,-1.88294,50.70724,50.90485,174.94199,836.99799,1236.76306,2251.00366,240.14566,985.22742,7.99276,7.63855,402.14719,48.59698,49.99694,12,12.01782,1.43829,1.16211,540833,540833,36.77978,37.60376,28.03253,54135,728.55835,763.19324,788,788.47192,11.97555,-3.2555,-1.1634,2.9183,5.363,4013,9448,1344,9262,679,-0.00094,0.38341,7.59549,0,277.01825,-0.00072,15496,277.43414,288.08594,0,10064,27626,0
0.10178,1.22791,403.78854,985.37353,32.59527,65.11803,2250.09204,35.91059,32.53246,33.31146,0,-1.88294,50.68955,50.90485,172.46242,837.86774,1236.76306,2250.09204,239.38274,985.66242,7.97709,7.63855,402.1983,48.48576,49.98932,12,12.01782,1.43753,1.16135,540833,540833,36.79505,37.60376,28.02902,54126,711.05347,763.19324,785,785.35016,11.90978,-3.6823,-1.2418,3.1991,5.6831,4139,9664,1232,9260,770,-0.00094,0.31107,7.03485,0,276.45758,-0.00253,15461,275.77045,286.98279,0,10056,27626,0
0.10178,1.22745,403.78854,985.37353,32.59527,65.04441,2243.34546,35.90945,32.42176,33.31146,0,-1.88294,50.65187,50.90485,173.60686,832.21429,1237.90735,2243.34546,240.33637,986.5321,8.04782,7.63855,402.30057,48.36031,49.98932,12,12.01782,1.43677,1.16135,540833,540833,36.77978,37.5885,28.02473,54111,714.60571,763.19324,786,786.21014,11.82397,-3.6917,-1.0823,3.7572,5.9627,4305,9872,1104,9265,816,-0.00072,0.23148,6.49231,0,274.21515,0.00029,15303,273.70874,284.93921,0,10059,27626,0
0.10178,1.22287,403.78854,985.37353,32.59527,64.92934,2243.34546,35.898,32.31267,33.30383,0,-1.88294,50.72029,50.90485,176.27713,834.82361,1225.89111,2243.34546,240.33637,984.79266,7.95718,7.63855,402.45392,48.25378,49.98932,12,12.01782,1.43753,1.16135,540833,540833,36.79505,37.5885,28.02298,54119,725.1648,763.19324,789,789.46686,11.81248,-3.3113,-0.8518,4.1349,5.9845,4351,10064,992,9266,867,-0.00072,0.1881,5.98596,0,273.03961,0.0013,15278,272.00885,284.57758,0,10056,27626,0
0.10178,1.22226,403.78854,985.37353,32.59527,64.85405,2244.43945,35.89648,32.37404,33.21991,0,-1.88294,50.63129,50.90485,172.27171,840.91187,1180.87769,2244.43945,240.14566,986.96692,7.93772,7.63855,402.55612,48.09045,49.98932,12,12.02545,1.43677,1.16287,540833,540833,36.82556,37.5885,28.03078,54138,725.22583,763.19324,790,790.30463,11.89344,-2.7231,-0.6945,3.8743,5.5733,4458,10256,896,9274,949,-0.00072,0.16637,5.49768,0,271.37592,-0.00087,15185,271.03229,282.64246,0,10055,27626,0
0.10178,1.21234,403.78854,985.37353,32.59527,64.72366,2232.9519,35.87168,32.93377,32.41119,0,-1.88294,50.62492,50.90485,175.70494,831.77948,1189.65149,2232.9519,240.33637,986.96692,7.94355,7.63855,402.65839,47.95462,49.98932,12,12.02545,1.43677,1.21551,540833,540833,36.79505,37.5885,28.03078,54129,735.72388,763.19324,789,788.57165,11.98638,-2.7137,-0.8758,3.2008,5.2557,4512,10432,784,9282,995,-0.00072,0.11575,5.0094,0,270.9599,-0.00058,15180,271.21314,282.22656,0,10060,27626,0
0.10178,1.20715,403.78854,985.37353,32.59527,64.58566,2189.91894,35.85871,32.72678,32.36541,0,-1.88294,50.63681,50.90485,173.98833,839.60724,1188.31628,2189.91894,239.19197,986.5321,7.9151,7.63855,402.70947,47.83581,49.32556,12,12.01782,1.43524,1.23154,540833,540833,36.79505,37.5885,28.02645,54127,725.20142,763.19324,789,789.02631,11.97053,-3.3628,-1.2407,2.9379,5.4271,4584,10608,720,9284,1037,-0.00072,0.09402,4.61154,0,269.26001,0.0008,15117,269.98334,281.06915,0,10057,27626,0
0.10178,1.20639,403.78854,985.37353,32.59527,64.51901,2198.30688,35.8568,32.64763,32.36541,0,-1.88294,50.61391,50.90485,173.22537,835.69336,1193.65686,2198.30688,239.38274,986.96692,8.01683,7.63855,402.76062,47.69579,48.71521,12,12.02545,1.43143,1.23688,540833,540833,36.77978,37.5885,28.02818,54137,718.0542,763.19324,788,788.42926,11.87818,-3.7926,-1.2799,3.4427,5.8964,4619,10768,672,9248,1095,-0.00065,0.09402,4.28604,0,269.00678,-0.00087,15086,268.71747,280.11066,0,10057,27626,0
0.10178,1.20013,403.78854,985.37353,32.59527,64.40877,2197.03027,35.84116,32.47273,32.35779,0,-1.88294,50.71713,50.90485,172.46242,833.95386,1187.74414,2197.03027,240.33637,984.35767,8.00437,7.64618,402.76062,47.56061,48.69995,12,12.02545,1.43143,1.23688,540833,540833,36.77978,37.5885,28.02642,54113,714.50806,763.19324,783,782.94629,11.80244,-3.5969,-1.0204,3.999,6.074,4658,10920,592,9261,1142,-0.00043,0.06511,3.90625,0,267.74091,0.00043,14962,265.73346,278.59155,0,10056,27627,0
0.10178,1.19296,403.78854,985.37353,32.59527,64.31059,2202.13599,35.82323,32.46661,32.35779,0,-1.88294,50.70292,50.90485,174.56052,832.21429,1200.14185,2202.13599,239.95489,984.79266,7.9275,7.63092,402.91394,47.43977,48.69232,12,12.01782,1.43295,1.23611,540833,540833,36.79505,37.5885,28.02645,54121,711.00464,763.19324,786,785.95496,11.82363,-3.1516,-0.7831,4.1808,5.9511,4733,11064,528,9264,1188,-0.00043,0.0434,3.61688,0,266.25793,0.00152,14888,266.69196,277.57886,0,10055,27626,0
0.10178,1.19266,403.78854,985.37353,32.59527,64.21413,2196.4834,35.82247,32.16423,32.36541,0,-1.88294,50.61392,50.90485,173.03467,836.99799,1191.74951,2196.4834,240.71783,986.96692,7.941,7.63855,402.96509,47.26511,48.69232,12,12.01782,1.43143,1.23764,540833,540833,36.79505,37.57323,28.02726,54118,724.96338,763.19324,784,783.66242,11.87738,-2.7642,-0.6964,3.9427,5.6304,4823,11200,464,9262,1263,-0.00043,0.0434,3.36374,0,266.34839,-0.00058,14886,265.89624,276.58423,0,10053,27627,0
0.10178,1.18365,403.78854,985.37353,32.59527,64.07873,2208.33569,35.79997,32.18744,32.36541,0,-1.88294,50.64408,50.90485,174.56052,833.51904,1193.08472,2208.33569,240.71783,986.09717,7.86754,7.63855,403.06729,47.13886,48.69232,12,12.01782,1.43295,1.23688,540833,540833,36.77978,37.57323,28.02645,54136,721.49048,763.19324,787,787.37048,11.96543,-2.6584,-0.8161,3.3287,5.2759,4849,11336,400,9262,1321,-0.00043,0.0217,3.05627,0,264.68463,0.00224,14778,264.81122,275.60767,0,10055,27627,0
0.10178,1.18182,403.78854,985.37353,32.59527,63.97442,2200.3125,35.79539,32.06837,32.36541,0,-1.88294,50.56812,50.90485,176.6586,836.99799,1188.88855,2200.3125,240.33637,987.83667,7.84954,7.63855,402.96509,46.97961,48.69232,12,12.01782,1.43143,1.2384,540833,540833,36.77978,37.57323,28.02726,54145,714.55688,763.19324,786,785.91571,11.99522,-3.0303,-1.0849,2.9515,5.2846,4890,11464,352,9258,1353,-0.00043,0.0217,2.8212,0,264.93781,-0.00181,14811,265.28137,275.06513,0,10053,27627,0
0.10049,1.26835,406.61285,1057.21838,32.96325,100,2838.25159,36.3829,100,99.80926,0,-1.82953,53.99972,55.62744,185.43243,864.39517,1980.1521,2838.67273,280.86623,1060.44891,10.77053,10.88486,412.44727,48.85325,50.69885,12,12.02545,1.40587,0.27596,540833,540833,35.59723,35.85663,28.02905,54135,711.15723,763.19324,789,788.93579,11.94084,-2.725,-0.9025,3.5559,5.4896,3692,8784,1920,17262,103,-0.00116,0.6004,10.43475,0,276.71082,0,15904,275.98737,295.33777,0,10053,27623,1
0.10049,1.2582,406.61285,1057.21838,32.96325,100,2838.8833,36.35754,100,99.80926,0,-1.82953,53.45169,55.62744,185.81387,859.61151,1972.23657,2837.90063,280.58014,1061.08667,10.23448,10.8429,412.21722,48.70124,50.69885,12,12.02545,1.40701,0.27557,540833,540833,35.60485,35.83374,28.0299,54119,721.66748,763.19324,783,782.58667,12.00071,-2.9531,-1.1411,3.0804,5.3837,3790,9032,1760,17265,169,-0.00116,0.50638,9.62097,0,273.70874,-0.00029,15724,274.6853,292.55286,0,10052,27625,1
0.10049,1.25454,406.61285,1057.21838,32.96325,100,2837.90063,36.34838,100,99.80926,0,-1.82953,53.1014,55.27649,186.00465,862.65564,1972.04602,2832.56616,279.62653,1060.13,9.89281,10.8429,412.16611,48.60036,50.58441,12,12.02545,1.40778,0.2771,540833,540833,35.5896,35.849,28.02389,54135,718.19458,763.19324,786,786.3952,11.97202,-3.4532,-1.3755,2.9904,5.5773,3952,9272,1584,17266,227,-0.00094,0.41232,8.86142,0,271.95459,0.00072,15614,272.44287,290.72626,0,10052,27623,1
0.10049,1.24569,406.61285,1057.21838,32.96325,100,2832.56616,36.32626,100,99.80926,0,-1.82953,52.75172,54.84161,185.24168,863.09064,1974.71619,2832.42578,277.90994,1058.53552,9.53577,10.8429,412.26837,48.47366,49.69177,12,12.02545,1.40625,0.2771,540833,540833,35.60485,35.83374,28.02645,54146,697.14355,763.19324,789,788.71832,11.88693,-3.8527,-1.4098,3.4003,5.949,4073,9504,1440,17273,301,-0.00094,0.33998,7.99335,0,270.52588,0.0026,15553,270.9057,289.42419,0,10052,27622,1
